profile_id,education_level,OL_subject_0_score,OL_subject_1_score,OL_subject_2_score,OL_subject_3_score,OL_subject_4_score,OL_subject_5_score,career_0,career_1,career_2,career_3,career_4,career_5,AL_stream,AL_subject_10_score,AL_subject_11_score,AL_subject_12_score,AL_subject_3_score,AL_subject_1_score,AL_subject_0_score,university_score,gpa,AL_subject_2_score,AL_subject_4_score,AL_subject_5_score,AL_subject_6_score,AL_subject_7_score,AL_subject_8_score,AL_subject_9_score
399,0,78,71,14,83,19,16,0.7060000000000001,0.7135,0.656,0.457,0.40700000000000003,0.557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
400,1,6,3,34,84,27,6,0.5760000000000001,0.7434999999999999,0.526,0.467,0.41700000000000004,0.5670000000000001,1.0,-1.0,-1.0,-1.0,36.0,61.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
401,0,45,52,79,10,31,59,0.6865,0.7174999999999999,0.6365,0.48950000000000005,0.4395,0.5895,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
402,2,82,84,68,47,33,91,0.7500000000000001,0.76,0.7600000000000001,0.484,0.6905000000000001,0.88,4.0,55.0,97.0,15.0,-1.0,-1.0,-1.0,76.0,3.71,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
403,1,86,24,89,78,9,75,0.7045,0.6805,0.6545,0.4945,0.4445,0.5945,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,97.0,52.0,54.0
404,0,11,53,73,66,80,94,0.6505000000000001,0.716,0.6005,0.4865,0.4365,0.5865,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
405,1,69,95,78,34,95,76,0.753,0.7815,0.9,0.489,0.43900000000000006,0.5890000000000001,4.0,77.0,33.0,81.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
406,1,63,13,70,53,28,93,0.9430000000000001,0.6545,0.611,0.485,0.435,0.5850000000000001,0.0,-1.0,-1.0,-1.0,-1.0,59.0,45.0,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
407,1,18,46,40,15,75,58,0.6340000000000001,0.6890000000000001,0.5840000000000001,0.47000000000000003,0.42000000000000004,0.5700000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.0,27.0,27.0
408,1,81,93,3,86,78,9,0.7255,0.741,0.6755,0.4515,0.4015,0.5515,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,22.0,9.0
409,0,87,50,74,44,44,45,0.7240000000000001,0.712,0.674,0.487,0.437,0.5870000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
410,1,64,24,57,35,64,22,0.6665,0.6645,0.6164999999999999,0.47850000000000004,0.4285,0.5785,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,43.0,78.0,78.0
411,0,13,21,94,37,81,24,0.6310000000000001,0.6785,0.5810000000000001,0.497,0.447,0.5970000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
412,1,67,2,58,85,72,97,0.648,0.632,0.598,0.801,0.42900000000000005,0.5790000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,87.0,74.0,34.0,-1.0,-1.0,-1.0
413,1,72,33,19,28,65,17,0.6645,0.6589999999999999,0.6144999999999999,0.4595,0.40950000000000003,0.5595,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,78.0,77.0,78.0
414,1,26,10,6,55,41,38,0.5890000000000001,0.618,0.539,0.453,0.403,0.553,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,74.0,65.0,46.0
415,0,43,10,24,44,68,53,0.6150000000000001,0.627,0.5650000000000001,0.462,0.41200000000000003,0.562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
416,0,77,39,92,78,3,55,0.7120000000000001,0.7045,0.662,0.496,0.446,0.5960000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
417,1,36,64,86,12,40,55,0.95,0.739,0.643,0.493,0.443,0.5930000000000001,0.0,-1.0,-1.0,-1.0,-1.0,18.0,89.0,-1.0,-1.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
418,1,10,65,6,3,73,79,0.628,0.7005,0.578,0.453,0.403,0.553,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,6.0,55.0
419,0,60,62,99,83,36,85,0.7215,0.7424999999999999,0.6715,0.4995,0.4495,0.5995,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
420,0,85,9,54,91,79,4,0.671,0.6405,0.621,0.47700000000000004,0.42700000000000005,0.5770000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
421,0,92,35,30,58,4,64,0.6920000000000001,0.6675,0.642,0.465,0.41500000000000004,0.5650000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
422,0,78,46,10,62,71,82,0.679,0.674,0.629,0.455,0.405,0.555,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
423,0,57,88,2,38,48,22,0.6960000000000001,0.733,0.646,0.451,0.401,0.551,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
424,1,47,45,60,63,76,37,0.95,0.6975,0.622,0.48,0.43000000000000005,0.5800000000000001,0.0,-1.0,-1.0,-1.0,-1.0,82.0,92.0,-1.0,-1.0,33.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
425,0,85,0,7,79,92,21,0.6385,0.6034999999999999,0.5884999999999999,0.4535,0.4035,0.5535,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
426,1,27,58,70,65,72,3,0.67,0.722,0.62,0.787,0.435,0.5850000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,82.0,69.0,81.0,-1.0,-1.0,-1.0
427,1,1,25,39,59,87,65,0.7955,0.6569999999999999,0.5455,0.46950000000000003,0.41950000000000004,0.5695,0.0,-1.0,-1.0,-1.0,-1.0,39.0,55.0,-1.0,-1.0,30.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
428,0,68,20,46,35,8,45,0.661,0.653,0.611,0.47300000000000003,0.42300000000000004,0.5730000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
429,1,54,53,89,25,20,64,0.7015,0.724,0.9,0.4945,0.4445,0.5945,4.0,76.0,89.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
430,1,50,13,64,67,56,49,0.903,0.6515,0.595,0.482,0.43200000000000005,0.5820000000000001,0.0,-1.0,-1.0,-1.0,-1.0,15.0,60.0,-1.0,-1.0,46.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
431,0,27,65,16,13,94,65,0.65,0.7055,0.6,0.458,0.40800000000000003,0.558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
432,1,88,30,70,39,24,11,0.7030000000000001,0.68,0.853,0.485,0.435,0.5850000000000001,4.0,34.0,33.0,50.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
433,1,74,67,79,95,42,0,0.7305,0.849,0.6805,0.48950000000000005,0.4395,0.5895,1.0,-1.0,-1.0,-1.0,58.0,26.0,19.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
434,0,27,90,89,88,3,46,0.7115,0.7795,0.6615,0.4945,0.4445,0.5945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
435,1,91,81,83,47,71,79,0.7635000000000001,0.763,0.7135,0.4915,0.4415,0.5915,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,74.0,47.0
436,1,24,46,31,98,29,61,0.6355000000000001,0.6845,0.5855,0.6015,0.41550000000000004,0.5655,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,60.0,4.0,-1.0,-1.0,-1.0
437,1,4,3,37,10,74,96,0.5755,0.6229999999999999,0.5255,0.4685,0.41850000000000004,0.5685,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,44.0,56.0,83.0
438,0,15,4,24,53,7,43,0.5810000000000001,0.618,0.531,0.462,0.41200000000000003,0.562,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
439,0,75,74,40,93,56,9,0.7190000000000001,0.731,0.669,0.47000000000000003,0.42000000000000004,0.5700000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
440,0,20,73,77,44,42,75,0.6815,0.748,0.6315,0.48850000000000005,0.4385,0.5885,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
441,1,6,39,27,71,1,35,0.6085,0.6719999999999999,0.8185,0.4635,0.41350000000000003,0.5635,4.0,13.0,71.0,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
442,0,5,47,61,68,44,33,0.6325000000000001,0.701,0.5825,0.48050000000000004,0.4305,0.5805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
443,0,5,74,90,13,2,51,0.674,0.756,0.624,0.495,0.445,0.5950000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
444,0,3,42,39,79,91,4,0.6145,0.6825,0.5645,0.46950000000000003,0.41950000000000004,0.5695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
445,1,53,31,37,8,83,35,0.8584999999999999,0.6649999999999999,0.6024999999999999,0.4685,0.41850000000000004,0.5685,0.0,-1.0,-1.0,-1.0,-1.0,71.0,52.0,-1.0,-1.0,34.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
446,2,90,16,0,40,30,75,0.656,0.624,0.606,0.5980000000000001,0.5485000000000001,0.7480000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,2.99,-1.0,35.0,39.0,68.0,-1.0,-1.0,-1.0
447,1,16,41,87,66,21,25,0.6505000000000001,0.705,0.6005,0.6875,0.4435,0.5935,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,58.0,39.0,20.0,-1.0,-1.0,-1.0
448,0,23,33,90,41,15,74,0.6510000000000001,0.6945,0.6010000000000001,0.495,0.445,0.5950000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
449,0,74,87,12,52,7,25,0.7170000000000001,0.7364999999999999,0.667,0.456,0.406,0.556,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
450,0,83,43,14,88,75,38,0.683,0.6715,0.633,0.457,0.40700000000000003,0.557,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
451,1,82,83,68,3,97,41,0.7490000000000001,0.7585,0.6990000000000001,0.484,0.43400000000000005,0.5840000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,72.0,81.0,58.0
452,0,67,31,70,31,3,15,0.683,0.6815,0.633,0.485,0.435,0.5850000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
453,2,39,27,14,0,95,1,0.6230000000000001,0.92,0.5730000000000001,0.457,0.5930000000000001,0.88,1.0,-1.0,-1.0,-1.0,97.0,10.0,87.0,97.0,3.24,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
454,0,48,27,49,16,47,1,0.6495,0.6649999999999999,0.5994999999999999,0.47450000000000003,0.42450000000000004,0.5745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
455,1,86,67,44,85,47,30,0.7250000000000001,0.92,0.675,0.47200000000000003,0.42200000000000004,0.5720000000000001,1.0,-1.0,-1.0,-1.0,84.0,8.0,83.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
456,0,21,95,91,35,1,5,0.7115,0.7879999999999999,0.6615,0.4955,0.4455,0.5955,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
457,0,30,60,95,89,16,25,0.6875,0.7374999999999999,0.6375,0.4975,0.4475,0.5975,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
458,1,15,72,96,49,7,0,0.685,0.756,0.635,0.498,0.448,0.5980000000000001,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.0,73.0,55.0
459,1,46,22,50,32,73,82,0.6430000000000001,0.658,0.5930000000000001,0.5650000000000001,0.42500000000000004,0.5750000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,8.0,37.0,25.0,-1.0,-1.0,-1.0
460,2,60,92,37,50,66,54,0.7205,0.7565,0.6705,0.5165,0.6975,0.88,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,85.0,3.86,-1.0,5.0,19.0,15.0,-1.0,-1.0,-1.0
461,0,80,75,46,93,76,36,0.7280000000000001,0.7354999999999999,0.678,0.47300000000000003,0.42300000000000004,0.5730000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
462,0,29,54,75,9,82,76,0.6705,0.7184999999999999,0.6204999999999999,0.48750000000000004,0.4375,0.5875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
463,2,30,69,22,72,13,49,0.66,0.7145,0.61,0.773,0.5175000000000001,0.7030000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,84.0,2.71,-1.0,84.0,72.0,82.0,-1.0,-1.0,-1.0
464,0,50,20,70,1,29,53,0.6550000000000001,0.665,0.6050000000000001,0.485,0.435,0.5850000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
465,0,87,14,3,67,40,47,0.6525,0.6224999999999999,0.6024999999999999,0.4515,0.4015,0.5515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
466,0,97,59,48,9,22,47,0.7300000000000001,0.7125,0.68,0.47400000000000003,0.42400000000000004,0.5740000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
467,1,93,82,72,4,42,57,0.7610000000000001,0.759,0.9,0.486,0.436,0.5860000000000001,4.0,4.0,4.0,74.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
468,1,11,24,40,16,12,50,0.8220000000000002,0.656,0.555,0.47000000000000003,0.42000000000000004,0.5700000000000001,0.0,-1.0,-1.0,-1.0,-1.0,89.0,56.0,-1.0,-1.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
469,1,82,33,49,11,2,62,0.95,0.6739999999999999,0.6395,0.47450000000000003,0.42450000000000004,0.5745,0.0,-1.0,-1.0,-1.0,-1.0,63.0,62.0,-1.0,-1.0,65.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
470,1,90,12,74,96,66,3,0.95,0.655,0.639,0.487,0.437,0.5870000000000001,0.0,-1.0,-1.0,-1.0,-1.0,87.0,30.0,-1.0,-1.0,73.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
471,1,81,33,72,12,29,44,0.7000000000000001,0.6855,0.65,0.8420000000000001,0.436,0.5860000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,80.0,98.0,0.0,-1.0,-1.0,-1.0
472,1,71,24,51,87,43,83,0.8135,0.6615,0.6204999999999999,0.47550000000000003,0.42550000000000004,0.5755,0.0,-1.0,-1.0,-1.0,-1.0,77.0,67.0,-1.0,-1.0,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
473,2,79,94,51,0,76,35,0.7485,0.92,0.6985,0.47550000000000003,0.6085,0.88,1.0,-1.0,-1.0,-1.0,62.0,78.0,29.0,73.0,3.22,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
474,1,22,48,75,39,77,67,0.6575000000000001,0.7094999999999999,0.6075,0.6155,0.4375,0.5875,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,14.0,50.0,17.0,-1.0,-1.0,-1.0
475,1,1,3,93,85,3,81,0.6005,0.6509999999999999,0.9,0.4965,0.4465,0.5965,4.0,6.0,15.0,90.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
476,1,50,99,36,34,30,38,0.7170000000000001,0.92,0.667,0.468,0.41800000000000004,0.5680000000000001,1.0,-1.0,-1.0,-1.0,44.0,58.0,32.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
477,1,67,75,34,98,52,9,0.7090000000000001,0.7294999999999999,0.659,0.643,0.41700000000000004,0.5670000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,20.0,68.0,33.0,-1.0,-1.0,-1.0
478,1,68,85,88,19,32,27,0.7470000000000001,0.8925000000000001,0.6970000000000001,0.494,0.444,0.5940000000000001,1.0,-1.0,-1.0,-1.0,66.0,35.0,17.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
479,1,62,66,97,78,57,32,0.7265,0.92,0.6765,0.4985,0.4485,0.5985,1.0,-1.0,-1.0,-1.0,71.0,30.0,57.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
480,0,52,91,52,75,81,90,0.7190000000000001,0.7625,0.669,0.47600000000000003,0.42600000000000005,0.5760000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
481,0,44,12,26,62,74,9,0.6190000000000001,0.631,0.5690000000000001,0.463,0.41300000000000003,0.5630000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
482,0,90,2,16,57,86,69,0.65,0.611,0.6,0.458,0.40800000000000003,0.558,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
483,0,98,69,45,30,30,81,0.7395,0.726,0.6895,0.47250000000000003,0.42250000000000004,0.5725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
484,2,40,36,63,32,23,27,0.6575000000000001,0.6855,0.6075,0.48150000000000004,0.6609999999999999,0.88,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,89.0,3.53,-1.0,-1.0,-1.0,-1.0,48.0,0.0,13.0
485,0,70,85,44,92,40,66,0.7270000000000001,0.7495,0.677,0.47200000000000003,0.42200000000000004,0.5720000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
486,0,49,87,48,10,18,12,0.7100000000000001,0.7545,0.66,0.47400000000000003,0.42400000000000004,0.5740000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
487,1,69,55,23,88,60,70,0.6855,0.694,0.6355,0.4615,0.41150000000000003,0.5615,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,92.0,63.0,88.0
488,0,41,34,32,85,95,38,0.641,0.667,0.591,0.466,0.41600000000000004,0.5660000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
489,1,6,23,16,91,70,78,0.5870000000000001,0.6425,0.537,0.646,0.40800000000000003,0.558,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,47.0,47.0,33.0,-1.0,-1.0,-1.0
490,1,46,83,72,39,39,0,0.7150000000000001,0.8464999999999999,0.665,0.486,0.436,0.5860000000000001,1.0,-1.0,-1.0,-1.0,70.0,28.0,10.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
491,1,58,6,6,0,6,67,0.6170000000000001,0.878,0.5670000000000001,0.453,0.403,0.553,1.0,-1.0,-1.0,-1.0,93.0,55.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
492,1,93,96,44,51,0,76,0.7610000000000001,0.92,0.7110000000000001,0.47200000000000003,0.42200000000000004,0.5720000000000001,1.0,-1.0,-1.0,-1.0,94.0,50.0,35.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
493,1,44,95,49,92,87,97,0.7135,0.7669999999999999,0.6635,0.47450000000000003,0.42450000000000004,0.5745,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,24.0,41.0,76.0
494,0,44,89,75,12,74,24,0.7205,0.771,0.6705,0.48750000000000004,0.4375,0.5875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
495,1,31,88,45,88,10,19,0.6915,0.7545,0.6415,0.47250000000000003,0.42250000000000004,0.5725,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.0,21.0,84.0
496,2,45,52,8,18,98,46,0.651,0.92,0.601,0.454,0.5885,0.88,1.0,-1.0,-1.0,-1.0,80.0,89.0,36.0,84.0,3.23,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
497,1,33,5,78,28,98,21,0.6270000000000001,0.6465,0.5770000000000001,0.6130000000000001,0.43900000000000006,0.5890000000000001,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,26.0,36.0,59.0,-1.0,-1.0,-1.0
498,1,40,68,39,27,54,84,0.6775,0.92,0.6275,0.46950000000000003,0.41950000000000004,0.5695,1.0,-1.0,-1.0,-1.0,81.0,81.0,38.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
499,1,91,0,5,49,29,35,0.6435,0.6024999999999999,0.5934999999999999,0.4525,0.4025,0.5525,3.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,37.0,63.0,87.0
500,0,3,62,80,49,21,24,0.655,0.733,0.605,0.49,0.44000000000000006,0.5900000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
501,0,4,99,64,47,80,42,0.685,0.7805,0.635,0.482,0.43200000000000005,0.5820000000000001,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
502,0,90,21,63,16,38,96,0.6925,0.6629999999999999,0.6425,0.48150000000000004,0.4315,0.5815,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
503,1,97,40,12,20,9,76,0.6930000000000001,0.6659999999999999,0.807,0.456,0.406,0.556,4.0,29.0,84.0,41.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
